median_age,life_expectancy,total_cases_per_million,gdp_per_capita,hospital_beds_per_thousand,people_fully_vaccinated_per_hundred,stringency_index,continent_Asia,continent_Europe,continent_North America,continent_Oceania,continent_South America
45.47600173950195,80.95610046386719,451680.38,18068.505859375,2.3799999952316284,79.74759,43.27303832116788,0.0,1.0,0.0,0.0,0.0
29.086000442504883,82.81449890136719,531871.56,47338.84375,3.140000104904175,70.14864,43.283403284671536,1.0,0.0,0.0,0.0,0.0
47.11600112915039,82.052001953125,452370.3,53265.00390625,3.059999942779541,83.00122,52.284242700729926,0.0,1.0,0.0,0.0,0.0
31.152999877929688,71.48090362548828,55533.523,11340.263671875,1.649999976158142,26.796753,53.979808394160585,0.0,0.0,1.0,0.0,0.0
48.54800033569336,84.0541000366211,270433.8,46106.921875,12.59000015258789,82.76578,40.35818430656934,1.0,0.0,0.0,0.0,0.0
42.867000579833984,79.72570037841797,641502.3,18068.505859375,2.3799999952316284,79.11839,43.27303832116788,0.0,1.0,0.0,0.0,0.0
23.94300079345703,77.08799743652344,155202.14,9520.2509765625,1.409999966621399,40.495773,41.26021897810219,1.0,0.0,0.0,0.0,0.0
29.347999572753903,73.50279998779297,75088.555,35973.96484375,6.539999961853027,53.0535,51.24129562043795,1.0,0.0,0.0,0.0,0.0
19.27199935913086,63.54909896850586,6343.7124,5845.201171875,1.3300000429153442,20.442282,51.54954379562045,0.0,0.0,0.0,0.0,0.0
22.52899932861328,66.2686996459961,38970.594,3257.13623046875,1.8600000143051147,62.44032,25.193649635036493,0.0,0.0,0.0,1.0,0.0
30.808000564575195,77.62329864501953,159654.83,15716.29296875,2.3799999952316284,48.027126,48.40020072992701,0.0,1.0,0.0,0.0,0.0
33.4630012512207,78.78810119628906,145394.48,46137.46875,2.3299999237060547,72.90916,48.542326642335766,1.0,0.0,0.0,0.0,0.0
24.975000381469727,71.48699951171875,12788.335,7048.98974609375,3.7300000190734863,20.2136,46.01752737226278,1.0,0.0,0.0,0.0,0.0
23.972000122070312,68.71520233154297,28979.992,8600.32421875,1.7100000381469729,69.08865,46.14121350364963,1.0,0.0,0.0,0.0,0.0
42.94599914550781,74.87059783935547,519815.16,37611.671875,4.949999809265137,69.4277,35.48866788321168,0.0,1.0,0.0,0.0,0.0
28.106000900268555,78.00289916992188,215842.23,11330.2685546875,2.7300000190734863,42.026745,51.863138686131386,1.0,0.0,0.0,0.0,0.0
21.263999938964844,56.8119010925293,15808.499,2640.285400390625,2.3799999952316284,41.03421,43.89566605839416,0.0,0.0,0.0,0.0,0.0
18.18000030517578,61.934200286865234,1505.5933,1646.05859375,1.590000033378601,69.43534,45.33067518248175,0.0,0.0,0.0,0.0,0.0
26.91699981689453,74.46150207519531,70221.87,12583.833984375,3.5,17.111511,56.77587591240876,0.0,0.0,0.0,0.0,0.0
44.01399993896485,83.40540313720703,550333.0,18068.505859375,2.3799999952316284,62.44032,35.42360401459854,0.0,1.0,0.0,0.0,0.0
42.632999420166016,74.69599914550781,514422.3,47165.3671875,5.710000038146973,66.77875,36.01941605839416,0.0,1.0,0.0,0.0,0.0
38.67599868774414,82.20069885253906,614792.25,128475.28125,3.950000047683716,5.796285,37.25629562043796,0.0,1.0,0.0,0.0,0.0
37.83100128173828,82.10250091552734,135538.2,111693.5,2.3799999952316284,91.18433,33.347536496350365,1.0,0.0,0.0,0.0,0.0
18.718000411987305,63.06769943237305,2262.1287,1657.0496826171875,0.3199999928474426,8.636944,37.57185218978102,0.0,0.0,0.0,0.0,0.0
17.334999084472656,66.03700256347656,4335.124,1634.24658203125,1.2999999523162842,20.847246,38.98188868613139,0.0,0.0,0.0,0.0,0.0
29.57299995422364,75.44419860839844,153617.53,34116.23046875,1.9600000381469729,79.40842,49.19622262773722,1.0,0.0,0.0,0.0,0.0
30.339000701904297,80.7594985961914,356207.4,23034.41015625,4.559999942779541,73.488884,43.27303832116788,1.0,0.0,0.0,0.0,0.0
15.348999977111816,60.034698486328125,1440.494,2916.185302734375,0.25,15.748474,37.48359489051094,0.0,0.0,0.0,0.0,0.0
39.74599838256836,82.24960327148438,237249.95,62700.49609375,4.090000152587891,89.27875,39.901021897810224,0.0,1.0,0.0,0.0,0.0
20.96500015258789,66.72450256347656,406469.78,7209.2666015625,2.3799999952316284,62.44032,43.27303832116788,0.0,0.0,0.0,1.0,0.0
48.23899841308594,80.8364028930664,659167.5,18068.505859375,2.3799999952316284,62.44032,43.27303832116788,0.0,0.0,1.0,0.0,0.0
16.992000579833984,68.28070068359375,13104.115,6482.68994140625,2.3799999952316284,31.597816,36.26499087591241,0.0,0.0,0.0,0.0,0.0
36.51300048828125,73.54450225830078,260395.86,28011.158203125,3.799999952316284,85.26863,34.30613138686131,0.0,0.0,0.0,0.0,0.0
16.697999954223633,75.1272964477539,137667.52,18068.505859375,2.3799999952316284,62.44032,43.27303832116788,0.0,0.0,0.0,0.0,0.0
28.527999877929688,73.97309875488281,59325.41,22039.62890625,1.0099999904632568,63.640446,43.99120437956204,0.0,0.0,1.0,0.0,0.0
22.607999801635746,66.96060180664062,283307.47,3824.15234375,2.3799999952316284,62.44032,43.27303832116788,0.0,0.0,0.0,1.0,0.0
37.47800064086914,71.54650115966797,215941.78,16376.611328125,5.539999961853027,35.492302,41.16257299270073,0.0,1.0,0.0,0.0,0.0
54.97499847412109,85.74639892578125,441103.97,18068.505859375,21.989999771118164,65.8973,36.80067518248176,0.0,1.0,0.0,0.0,0.0
